audit_reason,brand,post_id,created_at,tweet_url,text,sentiment_label,sentiment_score,humor_type,humor_score,total_engagement,is_viral,human_sentiment_label,human_humor_type,human_notes
low_confidence,MoonPie,1101287300800102400,Fri Mar 01 01:05:28 +0000 2019,https://x.com/MoonPie/status/1101287300800102400,"Ha ha uh oh looks like we got a little pig pile :)

ㅤ　      ε⌒ﾍ⌒ヽﾌ
　　 (　(   ･ω･)
　 ε⌒ﾍ⌒ヽﾌ⌒ヽﾌ
　 (　(  ･ω･)   ･ω･)
ε⌒ﾍ⌒ヽﾌ⌒ヽﾌ⌒ヽﾌ
(　( ･ω･)  ･ω･)  ･ω･)
'し-し-Ｊ し-Ｊし-Ｊ
ᵗʰᶦˢ ᶦˢ ᵃⁿ ᵃᵈ ᵉᵛᵉʳʸᵗʰᶦⁿᵍ ᶦˢ ᵃⁿ ᵃᵈ",negative,0.4625101089477539,Self-enhancing humor,0.22258414328098297,13827,0,,,
low_confidence,MoonPie,1558756449668448257,Sun Aug 14 10:04:32 +0000 2022,https://x.com/MoonPie/status/1558756449668448257,My cousin’s 2 year old daughter is SOBBING in the car right now “I want the moon” I think she’s gonna grow up to be a poet,negative,0.48971471190452576,Self-enhancing humor,0.22311314940452576,102272,1,,,
low_confidence,MoonPie,1092963693745197056,Wed Feb 06 01:50:25 +0000 2019,https://x.com/MoonPie/status/1092963693745197056,"Moon llama ! Moon llama !

Ra! Ra! Ra!

|\,,,,/| 
ξ･ｪ･ξ  
ξ￣ ξ 
ξ🌙  ξ 
ξ　　“~～~～.,° 
ξ　　　 　　   ξ 
 ""ξξ  ξ~～~ξξ  ξ 
　ξξ ξ　 　ξξ  ξ 
　ξξ ξ　 　ξξ_ξ",negative,0.3899666965007782,Self-enhancing humor,0.22356849908828735,8564,0,,,
low_confidence,MoonPie,899993685286412289,Tue Aug 22 13:56:30 +0000 2017,https://x.com/MoonPie/status/899993685286412289,So 2017 is pretty weird https://t.co/52cJDSrCe1,negative,0.7554298639297485,Non-humorous brand message,0.2237662971019745,1069,0,,,
low_confidence,MoonPie,1257445542218665984,Mon May 04 23:02:34 +0000 2020,https://x.com/MoonPie/status/1257445542218665984,The sun might want you to come outside but don’t do it he’s just a hothead and we’re trying to save the world baby,negative,0.43853476643562317,Self-defeating humor,0.22494442760944366,2148,0,,,
low_confidence,MoonPie,989650599791783938,Thu Apr 26 23:41:04 +0000 2018,https://x.com/MoonPie/status/989650599791783938,With the 1st pick in the MoonPie draft we select @Wendys,positive,0.5515172481536865,Self-enhancing humor,0.22509948909282684,9044,0,,,
low_confidence,Wendy's,1406047214963728385,Sat Jun 19 00:32:33 +0000 2021,https://x.com/Wendys/status/1406047214963728385,"If someone sees a Mr. Meeseeks walking around 14645 Roscoe Blvd, Panorama City, CA, please let him know that his break is over. The sooner he finishes his shift, the sooner he can disappear.",negative,0.5409600734710693,Self-enhancing humor,0.22616985440254211,15915,0,,,
low_confidence,Wendy's,1650820225728741378,Tue Apr 25 11:13:07 +0000 2023,https://x.com/Wendys/status/1650820225728741378,Hey @Wendys..... what's happening on your fb,negative,0.6408721804618835,Non-humorous brand message,0.22711123526096344,19,0,,,
low_confidence,Wendy's,1256475023209979910,Sat May 02 06:46:04 +0000 2020,https://x.com/Wendys/status/1256475023209979910,apparently if you constantly catch the clock at 11:11 the universe is trying to tell you something but what if i constantly catch the clock at 4:44 should i go to wendy’s,negative,0.48665475845336914,Self-enhancing humor,0.22742369771003723,292,0,,,
low_confidence,MoonPie,1021817080667099138,Tue Jul 24 17:59:11 +0000 2018,https://x.com/MoonPie/status/1021817080667099138,We had a meeting today and someone said we should make a long MoonPie and now everyone can’t stop talking about it,negative,0.5104787945747375,Non-humorous brand message,0.22785615921020508,3874,0,,,
low_confidence,Wendy's,1258049228502433792,Wed May 06 15:01:24 +0000 2020,https://x.com/Wendys/status/1258049228502433792,"For Cyber Search Day 3 we’ve hidden 9 codes totaling $1000 in free Wendy’s. You’ve got to be the first to DM us a code after we share the hint. And if you’re not first, well, we’re here all week… https://t.co/H9bM7rWONS",negative,0.49485668540000916,Non-humorous brand message,0.2288324385881424,448,0,,,
low_confidence,MoonPie,1503100188612861956,Sun Mar 13 20:06:25 +0000 2022,https://x.com/MoonPie/status/1503100188612861956,I know I’m a couple days late but do you know if this helps Sunday scaries too,negative,0.6688023209571838,Self-enhancing humor,0.22923490405082703,251,0,,,
low_confidence,MoonPie,1410361287213727744,Wed Jun 30 22:15:08 +0000 2021,https://x.com/MoonPie/status/1410361287213727744,I asked my boss if MoonPies actually *liked* getting eaten and he ran into his office and locked the door and now he won’t come out,negative,0.5918431282043457,Aggressive humor,0.2293006032705307,1419,0,,,
low_confidence,MoonPie,916391413960531968,Fri Oct 06 19:55:13 +0000 2017,https://x.com/MoonPie/status/916391413960531968,(8/10) How many MoonPies have you gotten a chance to consume in the past month?,negative,0.5408093333244324,Self-enhancing humor,0.22993028163909912,44,0,,,
low_confidence,MoonPie,990638857719898113,Sun Apr 29 17:08:03 +0000 2018,https://x.com/MoonPie/status/990638857719898113,"Missed connection

I was a MoonPie
You were in the snack aisle I think
I have no idea who or what you are because I cannot perceive the world
I love you",negative,0.4146292209625244,Self-enhancing humor,0.2300386279821396,6905,0,,,
low_confidence,MoonPie,2084767221968961659,Tue Aug 04 22:23:33 +0000 2026,https://x.com/MoonPie/status/2084767221968961659,You can’t be the first person to walk on the moon but you can be the first one to catch a big ole largemouth bass with a MoonPie,negative,0.4326059818267822,Self-enhancing humor,0.23039570450782776,256,0,,,
low_confidence,MoonPie,1296569983724658688,Thu Aug 20 22:09:07 +0000 2020,https://x.com/MoonPie/status/1296569983724658688,If you hold up a MoonPie up to the sun you’ll see that a MoonPie is actually much larger this is what scientists call “the sun sucks effect”,negative,0.47313010692596436,Self-enhancing humor,0.2306087166070938,1724,0,,,
low_confidence,MoonPie,1867989379433603186,Sat Dec 14 17:45:48 +0000 2024,https://x.com/MoonPie/status/1867989379433603186,I think a part of me always knew alien life would be discovered in the great state of New Jersey,negative,0.5695210099220276,Self-enhancing humor,0.2310563176870346,830,0,,,
low_confidence,MoonPie,979160841894457344,Thu Mar 29 00:58:31 +0000 2018,https://x.com/MoonPie/status/979160841894457344,Consider if you will the frustration of a tiny bird trying to pick up a MoonPie it’s too heavy for you bird just give up it’s not gonna happen,negative,0.5709884166717529,Self-enhancing humor,0.23126690089702606,6509,0,,,
low_confidence,MoonPie,1646650485418622977,Thu Apr 13 23:04:03 +0000 2023,https://x.com/MoonPie/status/1646650485418622977,Also sorry I haven't been tweeting very much it's just that uhhhhh ᵗʰᶦˢ ʷᵉᵇˢᶦᵗᵉ ʰᵃˢ ᵇᵉᵉⁿ ᵖʳᵉᵗᵗʸ ᵃʷᶠᵘˡ,negative,0.47309190034866333,Self-enhancing humor,0.23137728869915009,936,0,,,
low_confidence,Wendy's,2039713760378487274,Thu Apr 02 14:37:11 +0000 2026,https://x.com/Wendys/status/2039713760378487274,We’ve got our final four! It’s time to decide who will make it to the championship and ultimately end up back on the menu. Get your votes in now! https://t.co/Yat9QPbeFA,negative,0.41905608773231506,Self-enhancing humor,0.23184633255004883,787,0,,,
low_confidence,MoonPie,1852046399518511494,Thu Oct 31 17:54:05 +0000 2024,https://x.com/MoonPie/status/1852046399518511494,You don't know fear until you've been alone in the MoonPie factory at night when they start hissing,negative,0.685029149055481,Non-humorous brand message,0.2331777960062027,990,0,,,
low_confidence,MoonPie,1532139684280803329,Wed Jun 01 23:19:01 +0000 2022,https://x.com/MoonPie/status/1532139684280803329,"Crazy how italicizing certain words can totally change the meaning of a sentence

𝘐 will destroy the sun
I 𝘸𝘪𝘭𝘭 destroy the sun
I will 𝘥𝘦𝘴𝘵𝘳𝘰𝘺 the sun
I will destroy 𝘵𝘩𝘦 sun
I will destroy the 𝘴𝘶𝘯",negative,0.7648387551307678,Self-enhancing humor,0.2332000434398651,952,0,,,
low_confidence,Coca-Cola,1537870732683841536,Fri Jun 17 18:52:09 +0000 2022,https://x.com/CocaCola/status/1537870732683841536,"#Vancouver, the 2026 World Cup will BC-ing you later ⚽️ What are your game day superstitions?",negative,0.6782492995262146,Non-humorous brand message,0.23341959714889526,85,0,,,
low_confidence,Wendy's,1328791501787303946,Tue Nov 17 20:05:56 +0000 2020,https://x.com/Wendys/status/1328791501787303946,".@Wendys You just won the Chicken Wars! 
What are you gonna do next?",negative,0.9302675127983093,Non-humorous brand message,0.23344628512859344,3562,0,,,
low_confidence,Wendy's,1340008979494301696,Fri Dec 18 19:00:11 +0000 2020,https://x.com/Wendys/status/1340008979494301696,"First we wake, then we BACONATE! @MMATAband, you ready?",negative,0.5176486372947693,Self-defeating humor,0.23375093936920166,1043,0,,,
low_confidence,MoonPie,1108125714312847361,Tue Mar 19 21:58:52 +0000 2019,https://x.com/MoonPie/status/1108125714312847361,Eating a MoonPie gets more interesting when you consider that at any moment the sun could explode,positive,0.48464828729629517,Self-enhancing humor,0.23438294231891632,7284,0,,,
low_confidence,MoonPie,1223363074972954627,Fri Jan 31 21:51:00 +0000 2020,https://x.com/MoonPie/status/1223363074972954627,All of your questions about what happened to the MoonPie child are about to become even bigger questions,positive,0.4572426974773407,Non-humorous brand message,0.23439691960811615,620,0,,,
low_confidence,Wendy's,1248673823387500544,Fri Apr 10 18:06:53 +0000 2020,https://x.com/Wendys/status/1248673823387500544,"Sup guy down the street. Erica knows where you live. 
Until then, she's hanging out with her new friend Dave's Single.",negative,0.3795141875743866,Self-enhancing humor,0.2344462275505066,1410,0,,,
low_confidence,Wendy's,1414663884720508928,Mon Jul 12 19:12:07 +0000 2021,https://x.com/Wendys/status/1414663884720508928,"Double up on our Spicy Nugget Bois for one extra buck? Awwwww, yeah. It’s a BOGO $1.",negative,0.474302738904953,Self-enhancing humor,0.2346469908952713,2100,0,,,
low_confidence,MoonPie,1559332461523386376,Tue Aug 16 00:13:24 +0000 2022,https://x.com/MoonPie/status/1559332461523386376,Or she could give up on her dreams and take my job,negative,0.38224512338638306,Self-enhancing humor,0.23476830124855042,554,0,,,
low_confidence,MoonPie,1358927937379074049,Mon Feb 08 23:57:22 +0000 2021,https://x.com/MoonPie/status/1358927937379074049,There are at least 10 different kinds of milks you are allowed to dip a MoonPie into but there is one you are not,negative,0.38512319326400757,Non-humorous brand message,0.23533610999584198,1528,0,,,
low_confidence,MoonPie,974418273830875138,Thu Mar 15 22:53:14 +0000 2018,https://x.com/MoonPie/status/974418273830875138,Please stop DMing me videos of you guys slam dunking MoonPies into a hoop that’s not what they’re for,negative,0.5558757781982422,Non-humorous brand message,0.23544743657112122,12381,0,,,
low_confidence,Wendy's,1293925856734261250,Thu Aug 13 15:02:18 +0000 2020,https://x.com/Wendys/status/1293925856734261250,"We had a presentation about the power of the internet. 
My professor said we can’t get 44,444 ppl to use the code SPICY444 on @Postmates to get a free 444 delivered to their door. Do you think they’re right?",negative,0.6564198732376099,Non-humorous brand message,0.2354900985956192,2785,0,,,
low_confidence,Wendy's,1333813017507749888,Tue Dec 01 16:39:39 +0000 2020,https://x.com/Wendys/status/1333813017507749888,How many Baconators would a Baconator Baconate if a Baconator could Baconate?,negative,0.6016623377799988,Self-enhancing humor,0.23564405739307404,2813,0,,,
low_confidence,Wendy's,2012226909820621147,Fri Jan 16 18:14:15 +0000 2026,https://x.com/Wendys/status/2012226909820621147,TENDYS VS CLOWNS. WHO U GOT? Streaming some College Football ‘26 later today on twitch https://t.co/FJANT6bsl5,negative,0.5401207208633423,Non-humorous brand message,0.23589833080768585,165,0,,,
low_confidence,MoonPie,986390961931653125,Tue Apr 17 23:48:26 +0000 2018,https://x.com/MoonPie/status/986390961931653125,Can I get uhhhhhhhhhhh ʷᵃᵗᵉʳᶠᵃˡˡ ᵒᶠ ᶜʰᵒᶜᵒˡᵃᵗᵉ ᵗᵒ ᶜᵒᵛᵉʳ ᵐʸ ᶜʰᶦˡᵈʳᵉⁿ https://t.co/r0F9JSw8fA,negative,0.3879372477531433,Non-humorous brand message,0.23671889305114746,15182,0,,,
low_confidence,Wendy's,1276283358692216833,Thu Jun 25 22:37:19 +0000 2020,https://x.com/Wendys/status/1276283358692216833,We know everything can’t be fixed at once. But we can continue to press forward and push for change one day at a time.,negative,0.4008793234825134,Non-humorous brand message,0.23692065477371216,1951,0,,,
low_confidence,MoonPie,1123007364863389697,Mon Apr 29 23:33:14 +0000 2019,https://x.com/MoonPie/status/1123007364863389697,MoonPies have been around for 100 years but not the ones you eat we made those a lot more recently,negative,0.3919687569141388,Non-humorous brand message,0.2370450645685196,5908,0,,,
low_confidence,MoonPie,1000854809128390657,Sun May 27 21:42:36 +0000 2018,https://x.com/MoonPie/status/1000854809128390657,Why do people eat spiders in their sleep but not MoonPies who do we need talk to about this,negative,0.4148671329021454,Non-humorous brand message,0.23707424104213715,7396,0,,,
viral,Coca-Cola,1276124810968522752,Thu Jun 25 12:07:18 +0000 2020,https://x.com/CocaCola/status/1276124810968522752,Here's a list of all the black owned restaurants in Atlanta sorted by the side of town they're on. 🔥😋 https://t.co/YlPkLnodTi,negative,0.42589858174324036,Non-humorous brand message,0.2404382973909378,14860,1,,,
viral,MoonPie,1693203788033900668,Sun Aug 20 10:10:15 +0000 2023,https://x.com/MoonPie/status/1693203788033900668,BREAKING: 🇷🇺 Russia's Luna-25 has crashed into the Moon. https://t.co/oRiYNSWXJp,negative,0.6008994579315186,Non-humorous brand message,0.24196621775627136,68932,1,,,
viral,Wendy's,1216894246021713920,Tue Jan 14 01:26:11 +0000 2020,https://x.com/Wendys/status/1216894246021713920,Looked who dropped by to see what Spicy Nuggets were supposed to taste like.,negative,0.6535226702690125,Self-defeating humor,0.24458739161491394,99388,1,,,
viral,MoonPie,1791273050953945234,Fri May 17 01:02:30 +0000 2024,https://x.com/MoonPie/status/1791273050953945234,Young Sheldon has ended. https://t.co/E6HSHWFm4p,negative,0.46948206424713135,Non-humorous brand message,0.2459281086921692,125647,1,,,
viral,MoonPie,1836402093097116052,Wed Sep 18 13:49:12 +0000 2024,https://x.com/MoonPie/status/1836402093097116052,"Earth is set to temporarily obtain another moon on September 29th.

The asteroid known as a ‘mini-moon’ is expected to make a single orbit journey around Earth, ending on November 25th. https://t.co/7UOS5LZ5vH",negative,0.39918220043182373,Non-humorous brand message,0.24627603590488434,329226,1,,,
viral,Wendy's,1295466172066836480,Mon Aug 17 21:02:58 +0000 2020,https://x.com/Wendys/status/1295466172066836480,4 for 4 ....I’m on my Wendy https://t.co/esqHpaEVRu,negative,0.38453131914138794,Self-enhancing humor,0.2465917319059372,32141,1,,,
viral,Wendy's,1537586561033744384,Fri Jun 17 00:02:57 +0000 2022,https://x.com/Wendys/status/1537586561033744384,https://t.co/6YIJpwJgV2,negative,0.4468584358692169,Non-humorous brand message,0.2480471134185791,35912,1,,,
viral,Wendy's,1518681018466721792,Mon Apr 25 19:59:05 +0000 2022,https://x.com/Wendys/status/1518681018466721792,.@elonmusk let me tweet from space pls,negative,0.6421349048614502,Non-humorous brand message,0.24809660017490387,70630,1,,,
viral,MoonPie,954077241457168384,Thu Jan 18 19:45:14 +0000 2018,https://x.com/MoonPie/status/954077241457168384,I didn’t have a choice guys I’m so sorry https://t.co/UC7AAf4ORA,negative,0.7068026065826416,Non-humorous brand message,0.2492622286081314,31264,1,,,
viral,MoonPie,899624556377276416,Mon Aug 21 13:29:43 +0000 2017,https://x.com/MoonPie/status/899624556377276416,Lol ok https://t.co/lobyuNOkee,negative,0.4162021577358246,Non-humorous brand message,0.2544924020767212,508984,1,,,
viral,MoonPie,1042157585586167810,Tue Sep 18 21:05:05 +0000 2018,https://x.com/MoonPie/status/1042157585586167810,"|￣￣￣￣￣￣￣￣￣￣￣|
  Let’s delete the sun !
|＿___＿＿＿＿＿＿＿＿| 
                \ (•◡•) / 
                   \     / 
                    ---
                    |   |",negative,0.47085040807724,Self-enhancing humor,0.25597259402275085,42742,1,,,
viral,Coca-Cola,1455739855326089218,Wed Nov 03 03:33:22 +0000 2021,https://x.com/CocaCola/status/1455739855326089218,"THE ATLANTA BRAVES ARE WORLD SERIES CHAMPIONS!

#BattleATL | #ForTheA https://t.co/rDXjLj4HSj",positive,0.46035853028297424,Non-humorous brand message,0.2585148215293884,116576,1,,,
viral,MoonPie,936253250961059842,Thu Nov 30 15:19:04 +0000 2017,https://x.com/MoonPie/status/936253250961059842,It’s as good a day as any to stick a MoonPie in the microwave light a couple candles and scream into a soft pillow,positive,0.603665828704834,Non-humorous brand message,0.25886407494544983,44296,1,,,
viral,Wendy's,1750522723510493356,Thu Jan 25 14:15:15 +0000 2024,https://x.com/Wendys/status/1750522723510493356,McDonald’s is releasing a Double Big Mac https://t.co/M8IhDWesyG,negative,0.3947099447250366,Non-humorous brand message,0.261060893535614,49047,1,,,
viral,Coca-Cola,1407397985521180673,Tue Jun 22 18:00:02 +0000 2021,https://x.com/CocaCola/status/1407397985521180673,"If you could drink a Coke anywhere in the world, where would it be?",negative,0.6338450312614441,Non-humorous brand message,0.26134422421455383,2891,1,,,
viral,Coca-Cola,940329129752301568,Mon Dec 11 21:15:09 +0000 2017,https://x.com/CocaCola/status/940329129752301568,Tag someone who’s been there for you all year long. #ShareACoke https://t.co/doILKqJaMN,negative,0.7518453598022461,Non-humorous brand message,0.2613578140735626,3980,1,,,
viral,Coca-Cola,1374795604883349509,Wed Mar 24 18:49:49 +0000 2021,https://x.com/CocaCola/status/1374795604883349509,We condemn the racist incidents targeting the AAPI community. Together we must stand up against hate. Together we must support the AAPI community.  #StopAsianHate https://t.co/qrthPjlsso,negative,0.5149489045143127,Non-humorous brand message,0.2634134590625763,4606,1,,,
viral,MoonPie,937349358147854338,Sun Dec 03 15:54:36 +0000 2017,https://x.com/MoonPie/status/937349358147854338,"FYI: The very concept of a Super Moon is an embarrassment to everything else we call super:  Supernova, Supercollider, Superman, Super Mario Bros.",negative,0.6433255076408386,Self-enhancing humor,0.26556020975112915,74746,1,,,
viral,Wendy's,1370782992117866498,Sat Mar 13 17:05:07 +0000 2021,https://x.com/Wendys/status/1370782992117866498,Utah State’s Marco Anthony says he chose the No. 44 jersey because of Wendy’s “4 for $4” deal 😭 @brhoops  (via @CBSSports) https://t.co/4uCGrqzGJ4,negative,0.5907787084579468,Self-enhancing humor,0.26580870151519775,32498,1,,,
viral,Coca-Cola,1640792357623808001,Tue Mar 28 19:05:57 +0000 2023,https://x.com/CocaCola/status/1640792357623808001,Which current NFL players do you want to see wear No. 0? 👀,negative,0.5268281698226929,Self-enhancing humor,0.2663876712322235,5558,1,,,
viral,Coca-Cola,889206707510968320,Sun Jul 23 19:32:54 +0000 2017,https://x.com/CocaCola/status/889206707510968320,"What a win at #TheOpen @jordanspieth! ¾ of a Career Grand Slam = quite the early birthday present! Well played, sir. #ShareaCoke https://t.co/ZF99yPyzDx",positive,0.5509043335914612,Non-humorous brand message,0.2669181823730469,4012,1,,,
viral,MoonPie,1152171926678396928,Fri Jul 19 11:02:48 +0000 2019,https://x.com/MoonPie/status/1152171926678396928,Had enough Moon tweets? Or can you tolerate more?,negative,0.6891892552375793,Self-enhancing humor,0.27061861753463745,29470,1,,,
viral,Coca-Cola,1146858975415156736,Thu Jul 04 19:11:02 +0000 2019,https://x.com/CocaCola/status/1146858975415156736,Ɛsƃuᴉɥ┴ɹǝƃuɐɹʇS# ǝʞoƆǝʌɐS# sƃɐʇɥsɐɥ ǝɥʇ ppɐ oʇ ʇǝƃɹoɟ ʇ’uop ˙sn ǝʌɐs oʇ ǝƃɐssǝɯ uǝppᴉɥ ǝɥʇ ʇǝǝʍ┴ ˙ʎɐpoʇ sǝnlɔ ǝɥʇ llɐ lɐǝʌǝɹ oʇ ɯooz puɐ ɥɔuᴉԀ ¿uʍop ǝpᴉsdn sᴉ plɹoʍ ɹᴉǝɥʇ uǝɥʍ suᴉʞʍɐH ǝʌɐs llᴉʍ ʇɐɥM https://t.co/cjQRa0hb50,negative,0.4538253843784332,Non-humorous brand message,0.27331680059432983,7808,1,,,
viral,Wendy's,1459189091984150532,Fri Nov 12 15:59:24 +0000 2021,https://x.com/Wendys/status/1459189091984150532,Heard My Space was back https://t.co/6CpTXW2TPX,negative,0.468869686126709,Non-humorous brand message,0.2736421227455139,34114,1,,,
viral,Coca-Cola,1371121441572323328,Sun Mar 14 15:30:00 +0000 2021,https://x.com/CocaCola/status/1371121441572323328,RT if you've ever hid the last Coca-Cola in the fridge. 👀,negative,0.6080930233001709,Non-humorous brand message,0.27554240822792053,3282,1,,,
viral,MoonPie,1237763237212553219,Wed Mar 11 15:32:06 +0000 2020,https://x.com/MoonPie/status/1237763237212553219,https://t.co/IXSO7Ko4z7,negative,0.4495202302932739,Non-humorous brand message,0.2760958671569824,212693,1,,,
viral,Wendy's,2030030060720164942,Fri Mar 06 21:17:37 +0000 2026,https://x.com/Wendys/status/2030030060720164942,.@GenoSmith3 in case things don’t work out in free agency we’re looking for a Chief Tasting Officer…,negative,0.48780566453933716,Self-enhancing humor,0.27736321091651917,36354,1,,,
viral,Wendy's,1268325890037030912,Wed Jun 03 23:37:11 +0000 2020,https://x.com/Wendys/status/1268325890037030912,"Our voice would be nothing without Black culture. Right now, a lot of people are hurting because of blatant racism against Black people. Their voices need to be heard. Period. #BlackLivesMatter",negative,0.678246021270752,Non-humorous brand message,0.2775358259677887,44072,1,,,
viral,Coca-Cola,1036751816787148801,Mon Sep 03 23:04:29 +0000 2018,https://x.com/CocaCola/status/1036751816787148801,So this happened at the US Open today... 🧐 https://t.co/fRDmpd3YWE,positive,0.45212963223457336,Non-humorous brand message,0.2817955017089844,11640,1,,,
viral,Wendy's,2056803537636467033,Tue May 19 18:25:51 +0000 2026,https://x.com/Wendys/status/2056803537636467033,might change my name to Wemby’s and only serve french fries after last night’s game,negative,0.4508487582206726,Self-enhancing humor,0.2832909822463989,74897,1,,,
viral,Wendy's,1874116245085446380,Tue Dec 31 15:31:46 +0000 2024,https://x.com/Wendys/status/1874116245085446380,"2025 = 45^2

It's a perfect square.  It will probably be the only perfect square year you ever get to live in.

The last time that occurred was in 1936.  The next will be in 2116.

So, make 2025 a perfect year for you.",positive,0.48563191294670105,Non-humorous brand message,0.2839365005493164,313840,1,,,
viral,Coca-Cola,1537548863262834690,Thu Jun 16 21:33:09 +0000 2022,https://x.com/CocaCola/status/1537548863262834690,"🎉🇺🇸 ᴀᴛʟᴀɴᴛᴀ 🇺🇸🎉

Atlanta is a #FIFAWorldCup 2026 Host City!💪

#HostCity2026 https://t.co/22ZpYbC2ED",positive,0.6075617671012878,Non-humorous brand message,0.2858230173587799,5148,1,,,
viral,Coca-Cola,913150009440337920,Wed Sep 27 21:15:02 +0000 2017,https://x.com/CocaCola/status/913150009440337920,.@SabrinaAnnLynn + Coca-Cola collab bottles means the tour never has to end. ❤️️🌞❤️️ https://t.co/HNqTNKH3Wz https://t.co/VAcaR7udgl,negative,0.41950666904449463,Non-humorous brand message,0.2866940498352051,4414,1,,,
viral,Wendy's,1229797426569019392,Tue Feb 18 15:58:49 +0000 2020,https://x.com/Wendys/status/1229797426569019392,When literally anything would be better on a bun than their beef.,negative,0.4558561146259308,Non-humorous brand message,0.29206952452659607,260941,1,,,
viral,Coca-Cola,1480765982666895362,Tue Jan 11 04:58:16 +0000 2022,https://x.com/CocaCola/status/1480765982666895362,"For  𝐆-𝐄-𝐎-𝐑-𝐆-𝐈-𝐀

#GoDawgs #NationalChampionship https://t.co/lKQaxTcEBw",negative,0.48968520760536194,Non-humorous brand message,0.29228001832962036,23010,1,,,
viral,MoonPie,1889472292729569483,Wed Feb 12 00:31:13 +0000 2025,https://x.com/MoonPie/status/1889472292729569483,Effective immediately https://t.co/81uVF0DzgD,negative,0.4502411484718323,Non-humorous brand message,0.29242387413978577,400134,1,,,
viral,MoonPie,1797499471632519491,Mon Jun 03 05:24:04 +0000 2024,https://x.com/MoonPie/status/1797499471632519491,Starship is ready to fly https://t.co/3PIb5FhHaR,negative,0.43916499614715576,Non-humorous brand message,0.2954467535018921,497216,1,,,
viral,MoonPie,1318998199818964993,Wed Oct 21 19:30:51 +0000 2020,https://x.com/MoonPie/status/1318998199818964993,Nasa to make major announcement about the moon https://t.co/eYB5KoaPFb,negative,0.4344654083251953,Non-humorous brand message,0.2958894371986389,69074,1,,,
viral,MoonPie,933938231472771072,Fri Nov 24 06:00:00 +0000 2017,https://x.com/MoonPie/status/933938231472771072,Black Friday **** Need copy and link****,negative,0.6134507656097412,Non-humorous brand message,0.30439743399620056,72731,1,,,
viral,Wendy's,1234275836905369603,Mon Mar 02 00:34:25 +0000 2020,https://x.com/Wendys/status/1234275836905369603,Y’all got any plans for breakfast tomorrow orrrrrrrrr…..?,negative,0.636029064655304,Non-humorous brand message,0.30509135127067566,35501,1,,,
